msd,ls,pressure
49692.958333309296,36.00267058116848,899.428863127655
49692.99999997596,36.02205917894439,907.6961225033979
49693.041666642624,36.04144701469212,913.9851955286915
49693.08333330929,36.06083408958929,916.13235637465
49693.12499997595,36.08022040366313,916.0345660503967
49693.16666664262,36.09960601987431,916.247798187984
49693.20833330928,36.11899074927514,917.0991625836105
49693.249999975946,36.13837478276842,920.0176490035982
49693.29166664261,36.15775805610909,926.3463802194492
49693.333333309274,36.177140571088366,929.5688260929502
49693.37499997594,36.196522327714256,921.757350895201
49693.4166666426,36.21590338878352,905.9608147233974
49693.45833330927,36.23528356583491,891.2578945764865
49693.49999997593,36.25466304930885,882.034136901644
49693.541666642595,36.27404177511864,875.658201589746
49693.58333330926,36.29341974501724,867.0152783229744
49693.624999975924,36.31279702190906,856.8897863038384
49693.66666664259,36.332173417132545,850.4418507213032
49693.70833330925,36.351549119621296,848.8656463558524
49693.74999997592,36.370924068102006,853.996240166386
49693.79166664258,36.39029826165592,868.9496924296045
49693.833333309245,36.40967170118409,885.7103194784061
49693.87499997591,36.42904444974296,893.0559523767926
49693.91666664257,36.448416320868674,894.7155975892936
49693.95833330924,36.46778750012064,899.962690028746
49693.9999999759,36.48715792741672,908.3080974870761
49694.041666642566,36.50652760354455,914.5181536356827
49694.08333330923,36.5258965273909,916.6849725723556
49694.124999975895,36.54526476340988,916.769221063117
49694.16666664256,36.56463212318432,917.0790079534426
49694.20833330922,36.58399879572094,917.7127460758012
49694.24999997589,36.60336471761347,920.4425118031663
49694.29166664255,36.62272989083768,926.8643870865806
49694.333333309216,36.642094314242314,929.9689654278247
49694.37499997588,36.66145805213476,921.6943728214962
49694.416666642544,36.68082091715731,905.7999336409979
49694.45833330921,36.700183096112134,891.5809811082667
49694.49999997587,36.71954452748821,882.7220500431794
49694.54166664254,36.738905212467444,876.1906016605606
49694.5833333092,36.75826515105043,867.3052261088636
49694.624999975866,36.777624342778985,857.2432701535706
49694.66666664253,36.79698278958627,850.9587862530474
49694.708333309194,36.81634049052584,849.391903528578
49694.74999997586,36.83569744637121,854.4414766819004
49694.79166664252,36.855053658628606,869.2880345578087
49694.83333330919,36.87440918784717,885.9119005998975
49694.87499997585,36.893763849890355,893.2263323797463
49694.916666642515,36.91311783058875,895.0821611860695
49694.95833330918,36.93247106798236,900.5356025314097
49694.999999975844,36.95182356351154,908.8286103972299
49695.04166664251,36.971175317203055,915.0172948386172
49695.08333330917,36.99052639053042,917.415814524994
49695.12499997584,37.00987659965532,917.5658452409871
49695.1666666425,37.02922612906826,917.6918654130892
49695.208333309165,37.04857494191506,918.2359868172268
49695.24999997583,37.06792296535205,920.7827607099796
49695.29166664249,37.08727033957508,926.9428450880318
49695.33333330916,37.10661691036669,930.1132040551928
49695.37499997582,37.12596268121761,921.8530711857563
49695.416666642486,37.145307774779425,905.7608958045397
49695.45833330915,37.16465213028341,891.7484823931255
49695.499999975815,37.18399574888381,883.1221149584868
49695.54166664248,37.20333863060353,876.2967433572242
49695.58333330914,37.22268083658001,867.3171620965137
49695.62499997581,37.24202218341702,857.5687825751589
49695.66666664247,37.26136285646772,851.4348440538529
49695.708333309136,37.28070279338911,849.9245496152176
49695.7499999758,37.30004199629385,854.8291642416208
49695.791666642464,37.31938052492608,869.1407235922773
49695.83333330913,37.338718197477625,885.5672950218449
49695.87499997579,37.358055197258956,893.2580691579935
49695.91666664246,37.377391463755764,895.4352584120899
49695.95833330912,37.396726996870356,901.0440216201013
49695.999999975786,37.41606179821361,909.4316379797441
49696.04166664245,37.43539592799125,915.6432793754508
49696.083333309114,37.45472920445772,918.0414132235718
49696.12499997578,37.47406181008408,918.1131641316089
49696.16666664244,37.49339368504554,918.2635590625849
49696.20833330911,37.51272483001657,918.8221104201568
49696.24999997577,37.532055244208244,920.9376236157144
49696.291666642435,37.55138499030945,926.6618456368913
49696.3333333091,37.57071388513539,930.0311998490439
49696.374999975764,37.59004211244738,922.2225467421515
49696.41666664243,37.609369610633806,906.2770914599719
49696.45833330909,37.62869638159275,892.1495382150104
49696.49999997576,37.64802242426331,883.4633363081252
49696.54166664242,37.66734780115029,876.8153780085681
49696.583333309085,37.686672329554284,868.0722926232277
49696.62499997575,37.705996192752295,858.3484648470817
49696.66666664241,37.72531932935477,852.0558476310003
49696.70833330908,37.744641741247555,850.5092691697561
49696.74999997574,37.76396348800097,855.5540664932907
49696.791666642406,37.783284389236485,869.6658983153245
49696.83333330907,37.80260462703654,885.6456430430013
49696.874999975735,37.82192414073274,893.5026882543851
49696.9166666424,37.84124293106053,896.0648184713486
49696.95833330906,37.860560997891305,901.6083767555692
49696.99999997573,37.87987840289812,910.3870417156522
49697.04166664239,37.8991949653328,917.1760579990422
49697.083333309056,37.918510865598535,919.1422951207189
49697.12499997572,37.9378261052853,918.6025418955338
49697.166666642384,37.95714050365154,918.9393137100595
49697.20833330905,37.97645424110233,919.6509794426972
49697.24999997571,37.99576725898698,921.4397575586986
49697.29166664238,38.01507955736588,926.8916407141716
49697.33333330904,38.03439113562955,930.1669405839662
49697.374999975706,38.05370199565415,922.5170360511012
49697.41666664237,38.07301213734534,906.8179128614994
49697.458333309034,38.092321560280574,892.4856405171637
49697.4999999757,38.11163032608772,883.8114432224203
49697.54166664236,38.13093825463558,877.8706314204327
49697.58333330903,38.150245526603264,869.2290220910414
49697.62499997569,38.16955208150798,859.0411348073142
49697.666666642355,38.18885792115917,852.9860827226338
49697.70833330902,38.20816310436439,851.6395425317808
49697.749999975684,38.2274674533041,856.4072579826462
49697.79166664235,38.24677114686295,870.6085017873007
49697.83333330901,38.266074126953555,886.3599490782784
49697.87499997568,38.28537639213242,893.6685999027483
49697.91666664234,38.304677944055854,896.6264138778498
49697.958333309005,38.3239788425862,902.393052815196
49697.99999997567,38.343278910135766,910.5094185527299
49698.04166664233,38.36257832319415,917.376927389718
49698.083333309,38.381877025673816,919.6982238423011
49698.12499997566,38.40117501598124,919.1773625404934
49698.166666642326,38.420472355277155,919.7280976858123
49698.20833330899,38.439768924331275,919.9939100624568
49698.249999975655,38.459064723774674,921.0721107529216
49698.29166664232,38.47835987304643,926.9153151929057
49698.33333330898,38.4976543129714,930.6005935093046
49698.37499997565,38.51694804331991,922.8604971167518
49698.41666664231,38.53624106584539,907.383635456835
49698.458333308976,38.555533438837834,892.9965961248794
49698.49999997564,38.57482498638444,884.117220572069
49698.541666642304,38.594115885012194,878.5330833265808
49698.58333330897,38.61340607747854,869.9528718621069
49698.62499997563,38.63269556272015,859.6432647965115
49698.6666666423,38.6519844014691,853.9412601604191
49698.70833330896,38.67127241661239,852.4761388237044
49698.749999975626,38.6905597852253,856.7931978119319
49698.79166664229,38.7098464490626,871.0943815462376
49698.833333308954,38.72913240849794,886.7918252709522
49698.87499997562,38.748417663999014,893.8832456825589
49698.91666664228,38.76770227453032,897.1610351108475
49698.95833330895,38.78698606497514,903.1540911190616
49698.99999997561,38.80626921066555,911.0393795781574
49699.041666642275,38.82555165383295,917.6674630676182
49699.08333330894,38.844833395778174,920.0327070389819
49699.124999975604,38.86411443551504,919.7620281165174
49699.16666664227,38.88339483325664,920.2187189968843
49699.20833330893,38.90267441295555,919.9766144237072
49699.2499999756,38.921953351300594,921.1196677425766
49699.29166664226,38.94123163001997,927.4712559488955
49699.333333308925,38.96050912766769,931.0568536434996
49699.37499997559,38.97978596745599,923.0979706199307
49699.41666664225,38.999062166885096,907.9564959049352
49699.45833330892,39.018337551591266,893.7527279915704
49699.49999997558,39.03761229618001,884.6476450533065
49699.541666642246,39.05688634409741,878.9664442945568
49699.58333330891,39.07615969430584,870.4476196738647
49699.624999975575,39.09543240679805,860.1730284864782
49699.66666664224,39.114704306415746,854.4967245998413
49699.7083333089,39.13397556901988,853.0228684723155
49699.74999997557,39.153246135778204,857.2870337882964
49699.79166664223,39.17251600768196,871.4927796565892
49699.833333308896,39.19178518512158,887.0350837223494
49699.87499997556,39.21105372622141,893.9481007895033
49699.916666642224,39.2303214582206,897.0986395439504
49699.95833330889,39.24958855424545,903.1330977965263
49699.99999997555,39.26885495812637,911.2188423366523
49700.04166664222,39.28812066882947,917.9877995832121
49700.08333330888,39.30738568808208,920.3697311642186
49700.124999975546,39.32665007344179,920.0822546016223
49700.16666664221,39.345913652619025,920.4348193430405
49700.208333308874,39.3651765977563,920.1991757194268
49700.24999997554,39.38443885253275,921.4687394609656
49700.2916666422,39.40370045817647,927.9388592353068
49700.33333330887,39.422961293493664,931.703368445876
49700.37499997553,39.442221537683146,923.6942404239979
49700.416666642195,39.4614809781752,908.3218508977368
49700.45833330886,39.4807397873151,894.2462917584768
49700.499999975524,39.49999790926466,885.2223594197395
49700.54166664219,39.51925534303887,879.3073024096714
49700.58333330885,39.53851209025112,870.8483461331992
49700.62499997552,39.55776815106404,860.6284919521775
49700.66666664218,39.577023524921735,854.7475308208146
49700.708333308845,39.59627821372933,853.3918986740017
49700.74999997551,39.61553221670012,857.7447874634165
49700.79166664217,39.634785591682906,871.8211378991944
49700.83333330884,39.6540382250667,887.3372613179147
49700.8749999755,39.67329011734548,893.5824391471554
49700.916666642166,39.6925413828752,896.0799609784649
49700.95833330883,39.71179196462754,902.8987364968144
49700.999999975495,39.73104186414942,911.3731920351872
49701.04166664216,39.750291080456556,917.1574656859686
49701.08333330882,39.76953967224311,919.3275462106936
49701.12499997549,39.78878752510574,919.707263794007
49701.16666664215,39.80803464072868,920.5370904626222
49701.208333308816,39.82728113060938,920.706284943179
49701.24999997548,39.846526941119436,922.0526658798632
49701.291666642144,39.86577212795538,928.5795748372401
49701.33333330881,39.88501657856274,933.1692443172828
49701.37499997547,39.90426029357742,925.4354521547361
49701.41666664214,39.92350338599638,909.0793832044099
49701.4583333088,39.94274579986584,894.6258194928396
49701.499999975465,39.961987536283814,885.8992497851249
49701.54166664213,39.9812285953076,879.5156094677919
49701.583333308794,40.00046903328311,870.8078148588347
49701.62499997546,40.01970868131789,861.2053813551075
49701.66666664212,40.038947710198,855.3419669884247
49701.70833330879,40.058186062527014,853.6192823959643
49701.74999997545,40.07742374005412,858.1319018397597
49701.791666642115,40.09666079828027,871.8867191601913
49701.83333330878,40.11589706946498,886.5964772218249
49701.874999975444,40.135132722611985,892.8008384913137
49701.91666664211,40.15436770194479,895.7367746105517
49701.95833330877,40.173602007413585,903.0276222477789
49701.99999997544,40.192835640570415,912.0542565675638
49702.0416666421,40.21206865683367,917.7721759966952
49702.083333308765,40.23130088893953,919.5696582436627
49702.12499997543,40.250532561097074,919.8994195647049
49702.16666664209,40.26976345006497,920.7077332161836
49702.20833330876,40.28899372365171,921.2984381701929
49702.24999997542,40.30822332722138,923.2801596432284
49702.291666642086,40.32745231662034,929.6292363527091
49702.33333330875,40.34668052444409,934.1544122117498
49702.374999975415,40.3659081183757,926.868483135555
49702.41666664208,40.38513504410229,910.1693737775948
49702.45833330874,40.40436130067452,895.315333115924
49702.49999997541,40.423586889719324,886.8146783506141
49702.54166664207,40.442811866886615,879.8413312603896
49702.583333308736,40.462036065311025,870.4033391184031
49702.6249999754,40.481259652114616,861.3038784131288
49702.666666642064,40.50048257325406,855.7246454628608
49702.70833330873,40.51970482774035,853.6788315751126
49702.74999997539,40.53892647282971,858.3732427159956
49702.79166664206,40.55814734145768,871.939318786583
49702.83333330872,40.57736760085509,885.9008625405792
49702.874999975385,40.59658719585203,892.2648499937691
49702.91666664205,40.615806126891336,895.841831719013
49702.958333308714,40.63502439412633,903.2247427095416
49702.99999997538,40.65424205406459,912.125230602061
49703.04166664204,40.67345894064263,917.7561241927406
49703.08333330871,40.69267521986578,919.5573534435001
49703.12499997537,40.7118908928559,920.0614572384333
49703.166666642035,40.731105793464096,920.8636540274867
49703.2083333087,40.75032008875071,921.8633595938012
49703.24999997536,40.769533778627135,924.6740448656698
49703.29166664203,40.788746736302826,930.8801030821338
49703.33333330869,40.80795901220646,934.7647535053112
49703.374999975356,40.827170667655835,927.5324931719867
49703.41666664202,40.84638166345238,910.9797850316104
49703.458333308685,40.86559200137128,896.1914767019017
49703.49999997535,40.88480173571505,887.7812820456137
49703.54166664201,40.90401070224269,880.230618267001
49703.58333330868,40.92321906680944,870.2516964259215
49703.62499997534,40.942426774550526,861.4423592281613
49703.666666642006,40.96163388035231,855.9038823085424
49703.70833330867,40.98084027529783,853.414661709192
49703.749999975335,41.00004596036883,858.0404262723324
49703.791666642,41.019251043672384,871.7954201947015
49703.83333330866,41.03845547337703,885.9372752976261
49703.87499997533,41.057659248172754,892.3955404564288
49703.91666664199,41.076862368996,895.8889233350984
49703.958333308656,41.09606489044778,903.5315609931307
49703.99999997532,41.11526665043071,912.9633939186933
49704.041666641984,41.134467810791904,918.5119251891798
49704.08333330865,41.153668319791834,919.8982989704976
49704.12499997531,41.17286823135327,920.2763814508319
49704.16666664198,41.19206738232337,921.2268340383836
49704.20833330864,41.21126599094748,922.4254460267675
49704.249999975305,41.2304638402164,925.303298685484
49704.29166664197,41.24966113136423,931.464374114443
49704.333333308634,41.26885769644963,935.211471993968
49704.3749999753,41.28805365050189,927.9666496865098
49704.41666664196,41.30724895567183,911.9982090815972
49704.45833330863,41.32644366601627,897.7746517834435
49704.49999997529,41.34563761953144,888.9581077715127
49704.541666641955,41.36483097985296,880.7234734046014
49704.58333330862,41.38402369293195,870.579300871191
49704.62499997528,41.40321575833613,861.7985553093428
49704.66666664195,41.422407231836786,856.2487378660684
49704.70833330861,41.4415979509174,853.513195464255
49704.749999975276,41.460788077945196,857.8211222373399
49704.79166664194,41.47997756027623,871.8565615833787
49704.833333308605,41.499166397465395,886.3266157976816
49704.87499997527,41.51835459000671,892.6183716760997
49704.91666664193,41.53754219200165,896.3508238778243
49704.9583333086,41.55672904317949,904.4839431229734
49704.99999997526,41.57591530429427,913.8334396477374
49705.041666641926,41.59510092320116,919.1552759528901
49705.08333330859,41.61428589901933,920.2868457729337
49705.124999975254,41.63347023344828,920.5488809652937
49705.16666664192,41.65265397949623,921.9370950500248
49705.20833330858,41.6718369973145,923.3723656847767
49705.24999997525,41.69101938548173,925.8979308531798
49705.29166664191,41.71020119528032,931.877785190388
49705.333333308576,41.7293822878548,935.3670536647016
49705.37499997524,41.748562778537,927.9028375180475
49705.416666641904,41.767742683552115,912.8291616128759
49705.45833330857,41.78692184353176,899.3361510859022
49705.49999997523,41.806100417106784,889.8454559761573
49705.5416666419,41.82527835392022,881.2389527222062
49705.58333330856,41.84445565259489,871.0980360136527
49705.624999975225,41.863632368107936,861.5625343804713
49705.66666664189,41.88280833996485,856.2033324913725
49705.708333308554,41.90198372938777,854.6470903451435
49705.74999997522,41.92115848252209,858.7135813748857
49705.79166664188,41.94033260025833,872.0571114283404
49705.83333330855,41.95950608302038,886.7845816160259
49705.87499997521,41.978678984206866,893.1238080027164
49705.916666641875,41.99785114578432,897.225668482851
49705.95833330854,42.01702272515844,906.3563647213402
49705.9999999752,42.03619367229483,915.3016293677395
49706.04166664187,42.055363985838916,919.4335997568352
49706.08333330853,42.07453366746374,920.3974742140633
49706.124999975196,42.09370276960788,920.836009626207
49706.16666664186,42.112871134497006,922.5662564071049
49706.208333308525,42.132038920386464,924.2445169351546
49706.24999997519,42.15120607603746,926.3534116720533
49706.29166664185,42.17037263769747,932.1013103535649
49706.33333330852,42.18953849535168,935.5294865930417
49706.37499997518,42.208703813513175,927.626804933788
49706.416666641846,42.227868396648034,912.6701672319967
49706.45833330851,42.24703240408803,899.7681385761737
49706.499999975174,42.26619578247106,890.3809296777273
49706.54166664184,42.2853585333507,881.7745002385751
49706.5833333085,42.30452065680635,871.7103221616005
49706.62499997517,42.32368215244883,862.2185822483704
49706.66666664183,42.342843021970545,857.2426996820244
49706.708333308496,42.36200326466853,855.8295248061687
49706.74999997516,42.381162881890994,859.4057410407297
49706.791666641824,42.40032192562007,872.550547897226
49706.83333330849,42.41948029196025,887.6354971051747
49706.87499997515,42.43863798139005,894.3494385478722
49706.91666664182,42.45779509868245,898.4519210908724
49706.95833330848,42.47695159251381,907.1667980793317
49706.999999975145,42.496107462250116,916.1433918600859
49707.04166664181,42.51526270959126,920.8478619893913
49707.083333308474,42.534417385992306,921.4438820387671
49707.12499997514,42.55357133591919,920.9752425222113
49707.1666666418,42.572724716415856,922.6634063966754
49707.20833330847,42.591877475729575,924.6981139693985
49707.24999997513,42.61102961344317,926.5498857160894
49707.291666641795,42.63018116750666,931.8459043736614
49707.33333330846,42.649332080435364,935.3611556902359
49707.37499997512,42.668482306475596,927.7830033670712
49707.41666664179,42.68763196458307,912.8272503216332
49707.45833330845,42.70678100363673,899.9534444709981
49707.499999975116,42.725929424661146,890.917037916701
49707.54166664178,42.745077227761804,882.4881308184072
49707.583333308445,42.764224464451615,872.6222724206235
49707.62499997511,42.783370980435116,863.6886953635419
49707.66666664177,42.802516931808846,858.7227769607641
49707.70833330844,42.82166226613721,856.6879360598307
49707.7499999751,42.84080698521906,860.0508174882094
49707.791666641766,42.85995113946673,873.2554505021102
49707.83333330843,42.879094575983,888.3680659244676
49707.874999975094,42.89823744899738,895.2120448159867
49707.91666664176,42.91737970769791,899.1273740579572
49707.95833330842,42.93652135206581,907.9130625673251
49707.99999997509,42.95566238348408,917.6545058561625
49708.04166664175,42.97480285268267,922.0406715779341
49708.083333308416,42.99394260694356,921.4459162171197
49708.12499997508,43.01308185096439,920.8668552909627
49708.166666641744,43.03222038120749,922.9987234302727
49708.20833330841,43.05135835056867,925.0012008656696
49708.24999997507,43.070495709255766,926.7835813260448
49708.29166664174,43.089632508142394,931.9081090650727
49708.3333333084,43.108768594561376,935.279555097872
49708.374999975065,43.1279041225506,928.0691200399624
49708.41666664173,43.14703904128994,913.2967281866702
49708.458333308394,43.16617335040056,900.2507303615816
49708.49999997506,43.185307051557714,891.4037938388462
49708.54166664172,43.20444019503727,883.2737078631992
49708.58333330839,43.22357262885168,873.6083623239414
49708.62499997505,43.24270450654538,864.8909769433401
49708.666666641715,43.26183577750503,859.7345983776137
49708.70833330838,43.28096644132477,857.5024759710899
49708.74999997504,43.300096550207435,861.1348480342416
49708.79166664171,43.31922595206441,874.2430601588146
49708.83333330837,43.338354799001195,888.905156269428
49708.874999975036,43.35748304117708,895.6785253565814
49708.9166666417,43.376610678887694,899.5513632676236
49708.958333308365,43.39573771220249,908.3813142856335
49708.99999997503,43.41486419294979,918.5245752493653
49709.04166664169,43.433989969618935,922.7677384237196
49709.08333330836,43.453115193421766,921.6372848866973
49709.12499997502,43.47223986525598,921.0232520811793
49709.166666641686,43.491363884841824,923.040343198839
49709.20833330835,43.510487252792736,924.7209807299241
49709.249999975014,43.52961011972226,926.6970341683901
49709.29166664168,43.548732320732846,932.1269871049449
49709.33333330834,43.56785390128886,935.5011175645719
49709.37499997501,43.586974917464865,928.3451566448026
49709.41666664167,43.60609533351047,913.5904091795969
49709.458333308336,43.625215151077334,900.5186729048147
49709.499999975,43.644334419705096,891.9617209933649
49709.541666641664,43.6634529897077,884.1393297456327
49709.58333330833,43.68257101232554,874.45179211969
49709.62499997499,43.701688437622586,865.6913534023204
49709.66666664166,43.72080526532454,860.543355069789
49709.70833330832,43.73992154686543,858.1423494040449
49709.749999974985,43.759037132646185,861.7232060915842
49709.79166664165,43.778152171712854,875.09413456301
49709.833333308314,43.7972666156589,889.6651485532217
49709.87499997498,43.81638046474271,895.8882972868504
49709.91666664164,43.835493719235,899.7695028363783
49709.95833330831,43.854606429258055,908.9766870348649
49709.99999997497,43.87371844590065,918.719609625976
49710.041666641635,43.892829919346696,922.6055332642172
49710.0833333083,43.911940800042125,921.871013787546
49710.12499997496,43.93105113744258,921.1003908755174
49710.16666664163,43.95016078392671,922.1679625088944
49710.20833330829,43.969269937425594,923.5066363454011
49710.249999974956,43.988378400719675,926.0897108843077
49710.29166664162,44.0074863575435,932.2189866646381
49710.333333308285,44.0265936546952,935.8644041357129
49710.37499997495,44.04570039601931,928.7214280592755
49710.41666664161,44.0648065481928,914.0503815922445
49710.45833330828,44.083912160515425,901.158978103636
49710.49999997494,44.10301708541479,892.7818139804708
49710.541666641606,44.12212147080852,885.0138302913172
49710.58333330827,44.14122526872001,875.1360927412869
49710.624999974934,44.16032847916698,866.2920267597995
49710.6666666416,44.17943115129477,861.3428555458312
49710.70833330826,44.198533138348,858.9149266998527
49710.74999997493,44.21763458880225,862.3459540548332
49710.79166664159,44.236735452891274,875.8058613343869
49710.833333308256,44.255835731734734,890.2286230687854
49710.87499997492,44.27493542537954,896.2393987685374
49710.916666641584,44.294034583228154,900.414921077232
49710.95833330825,44.31313305920013,909.7254122937609
49710.99999997491,44.332230999822684,919.2131837335105
49711.04166664158,44.35132835763281,923.110110649944
49711.08333330824,44.37042513185095,922.1544506838122
49711.124999974905,44.38952137286818,920.9200660835519
49711.16666664157,44.40861698261843,922.0494416368416
49711.208333308234,44.427711962178314,923.5525366125233
49711.2499999749,44.44680640867454,926.1650982395066
49711.29166664156,44.4659003083612,932.5343009241583
49711.33333330823,44.484993559139426,936.1888397969623
49711.37499997489,44.50408626481024,928.9535703492198
49711.416666641555,44.52317843859541,914.6672682488645
49711.45833330822,44.54226993644137,902.125337373211
49711.49999997488,44.56136090349585,893.7942453453717
49711.54166664155,44.58045129194999,886.0120178866889
49711.58333330821,44.59954110278079,875.9553903416457
49711.624999974876,44.61863038441288,867.070707208149
49711.66666664154,44.63771899206463,862.2087229392112
49711.708333308205,44.65680707082341,859.4804589038712
49711.74999997487,44.67589457377662,862.730252157265
49711.79166664153,44.694981548565934,876.3405527131312
49711.8333333082,44.71406785192993,890.6252356180818
49711.87499997486,44.73315367555682,896.5862674558435
49711.916666641526,44.752238828965226,900.9327116551488
49711.95833330819,44.771323455611736,910.0606742793791
49711.999999974854,44.790407508222536,919.4884976071195
49712.04166664152,44.80949098791314,923.4900770823544
49712.08333330818,44.82857389391819,922.3064934761427
49712.12499997485,44.84765627577068,921.0614522283433
49712.16666664151,44.86673798947301,922.3483826412643
49712.208333308175,44.88581917880146,923.7683215240586
49712.24999997484,44.90489979647294,926.3525066432492
49712.291666641504,44.92397989162233,932.7996075614087
49712.33333330817,44.943059320367105,936.5389462841123
49712.37499997483,44.962138274149936,929.3345513795438
49712.4166666415,44.981216562636895,914.9202584345678
49712.45833330816,45.000294329908044,902.4863563972106
49712.499999974825,45.019371527620414,894.4528731521351
49712.54166664149,45.03844815720781,886.6826717590641
49712.583333308154,45.057524218788906,876.6801950634804
49712.62499997482,45.07659971205756,867.8505172168628
49712.66666664148,45.095674638572724,862.6861264285129
49712.70833330815,45.11474899766819,859.8457009220834
49712.74999997481,45.13382279087794,863.184145838619
49712.791666641475,45.152896017598586,876.7914703041133
49712.83333330814,45.17196872600144,891.3153029531273
49712.8749999748,45.19104077451802,897.2723028149954
49712.91666664147,45.21011230551968,901.3005061093373
49712.95833330813,45.229183271759,910.5917748914359
49712.999999974796,45.24825367446641,919.940953567567
49713.04166664146,45.26730847233219,923.6302887127707
49713.083333308125,45.28631403714955,922.7806307654682
49713.12499997479,45.30531960196691,921.5698363293166
49713.16666664145,45.32432516678427,922.5510938092046
49713.20833330812,45.34333073160169,924.1221459523078
49713.24999997478,45.36233629641905,926.4727036866614
49713.291666641446,45.38134186123641,932.5710053125692
49713.33333330811,45.40034742605377,936.8230911213323
49713.374999974774,45.41935299087113,929.945937928232
49713.41666664144,45.438358555688495,915.4033674939786
49713.4583333081,45.45736412050586,903.2064284661501
49713.49999997477,45.47636968532321,895.2825396071322
49713.54166664143,45.495375250140576,887.4617475323018
49713.583333308095,45.51438081495794,877.5885619561285
49713.62499997476,45.5333863797753,868.4131890919834
49713.666666641424,45.552391944592664,862.8653337048783
49713.70833330809,45.571397509410076,860.2794491940548
49713.74999997475,45.59040307422744,863.6391620757815
49713.79166664142,45.6094086390448,877.1028975239465
49713.83333330808,45.62841420386216,892.0710855419998
49713.874999974745,45.64741976867952,898.2824814976715
49713.91666664141,45.66642533349688,902.0378565239257
49713.95833330807,45.685430898314245,911.4964023670864
49713.99999997474,45.70443646313161,921.4955415900408
49714.0416666414,45.72344202794896,925.1937119324128
49714.083333308066,45.742447592766325,923.637314337373
49714.12499997473,45.76145315758369,921.8258714950769
49714.166666641395,45.78045872240105,922.6893649392708
49714.20833330806,45.799464287218456,924.2449629482168
49714.24999997472,45.81846985203582,926.5041766444158
49714.29166664139,45.83747541685318,932.4822687602646
49714.33333330805,45.856480981670536,936.6045781608716
49714.374999974716,45.8754865464879,930.0613645788327
49714.41666664138,45.89449211130526,916.2703626587346
49714.458333308045,45.913497676122624,904.2323015484643
49714.49999997471,45.93250324093999,895.9363840245576
49714.54166664137,45.95150880575734,888.0573310503805
49714.58333330804,45.970514370574705,878.1777858561999
49714.6249999747,45.98951993539207,868.8295142073518
49714.666666641366,46.00852550020943,863.3586833953676
49714.70833330803,46.02753106502684,860.8727248696053
49714.749999974694,46.046536629844205,864.1413545189579
49714.79166664136,46.06554219466157,877.6018857484643
49714.83333330802,46.08454775947893,892.5720521790818
49714.87499997469,46.103553324296286,898.7084406123997
49714.91666664135,46.12255888911365,902.3903032351897
49714.958333308015,46.14156445393101,911.7203531574223
49714.99999997468,46.16057001874837,921.7333789191522
49715.041666641344,46.179575583565736,925.6150111555376
49715.08333330801,46.19858114838309,924.0216917947506
49715.12499997467,46.217586713200454,922.1945689745592
49715.16666664134,46.23659227801782,923.1203195949361
49715.208333308,46.25559784283522,924.606853744431
49715.249999974665,46.27460340765259,926.9231121779737
49715.29166664133,46.29360897246995,932.8652288033927
49715.33333330799,46.31261453728732,936.6053843535689
49715.37499997466,46.331620102104665,930.1147403893578
49715.41666664132,46.350625666922035,916.7833002506319
49715.458333307986,46.36963123173939,904.6427391856324
49715.49999997465,46.38863679655676,895.9958872447696
49715.541666641315,46.407642361374116,888.1355709763122
49715.58333330798,46.426647926191485,878.3568591331064
49715.62499997464,46.445653491008834,869.2085719285889
49715.66666664131,46.4646590558262,864.0315288382706
49715.70833330797,46.48366462064361,861.5149723047687
49715.749999974636,46.50267018546097,864.66604027798
49715.7916666413,46.521675750278334,878.1594175750698
49715.833333307964,46.540681315095696,893.0222170807724
49715.87499997463,46.55968687991306,899.0455217650363
49715.91666664129,46.578692444730414,902.7047380589585
49715.95833330796,46.59769800954778,911.9140902614408
49715.99999997462,46.61670357436514,921.9712162143903
49716.041666641286,46.6357091391825,926.0363103769988
49716.08333330795,46.654714703999865,924.4060692522324
49716.124999974614,46.67372026881722,922.5632664534339
49716.16666664128,46.69272583363458,923.5512742510032
49716.20833330794,46.711731398451946,924.9687445407592
49716.24999997461,46.73073696326936,927.3420477120956
49716.29166664127,46.74974252808672,933.2481888473801
49716.333333307935,46.76874809290408,936.606190546989
49716.3749999746,46.787753657721446,930.168116198704
49716.416666641264,46.80675922253881,917.2962378417283
49716.45833330793,46.82576478735617,905.0531768233993
49716.49999997459,46.844770352173526,896.0553904656755
49716.54166664126,46.86377591699089,888.2138109037505
49716.58333330792,46.88278148180825,878.5359324097245
49716.624999974585,46.901787046625614,869.5876296488781
49716.66666664125,46.92079261144298,864.7043742808033
49716.70833330791,46.93979817626033,862.1572197404181
49716.74999997458,46.95880374107774,865.1907260397078
49716.79166664124,46.9778093058951,878.7169494022598
49716.833333307906,46.99681487071246,893.4723819808911
49716.87499997457,47.015820435529825,899.3826029179653
49716.916666641235,47.03482600034719,903.0191728829526
49716.9583333079,47.05383156516454,912.1078273658596
49716.99999997456,47.072837129981906,922.2090535093073
49717.04166664123,47.09184269479927,926.457609599644
49717.08333330789,47.11084825961663,924.7904467105327
49717.124999974556,47.129853824433994,922.9319639324174
49717.16666664122,47.14885938925135,923.9822289073376
49717.208333307884,47.16786495406871,925.3306353372608
49717.24999997455,47.18687051888613,927.7609832460854
49717.29166664121,47.205876083703494,933.6311488919928
